"","ASV","species","genus","family","order","class","phylum","kingdom","seq_percID","diff","taxonomic_level","taxon"
"15","ASV133","Lepidopsetta_bilineata","Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Lepidopsetta"
"16","ASV133","Lepidopsetta_polyxystra","Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Lepidopsetta"
"17","ASV138","Sebastes_aleutianus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"18","ASV138","Sebastes_alutus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"19","ASV138","Sebastes_babcocki","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"20","ASV138","Sebastes_brevispinis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"21","ASV138","Sebastes_elongatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"22","ASV138","Sebastes_emphaeus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"23","ASV138","Sebastes_flavidus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"24","ASV138","Sebastes_helvomaculatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"25","ASV138","Sebastes_melanops","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"26","ASV138","Sebastes_melanostomus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"27","ASV138","Sebastes_miniatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"28","ASV138","Sebastes_paucispinis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"29","ASV138","Sebastes_pinniger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"30","ASV138","Sebastes_proriger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"31","ASV138","Sebastes_rosaceus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"32","ASV138","Sebastes_ruberrimus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"33","ASV138","Sebastes_variegatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"34","ASV138","Sebastes_wilsoni","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"35","ASV138","Sebastes_zacentrus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"36","ASV143","Gadus_chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.817,0,"genus","Gadus"
"37","ASV143","Gadus_macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.817,0,"genus","Gadus"
"38","ASV149","Leuroglossus_schmidti","Leuroglossus","Bathylagidae","Argentiniformes","Actinopteri","Chordata","Eukaryota",99.408,0,"species","Leuroglossus_schmidti"
"39","ASV15","Leuroglossus_schmidti","Leuroglossus","Bathylagidae","Argentiniformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Leuroglossus_schmidti"
"40","ASV152","Oncorhynchus_clarkii","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Oncorhynchus"
"41","ASV152","Oncorhynchus_mykiss","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Oncorhynchus"
"42","ASV16","Gadus_chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Gadus"
"43","ASV16","Gadus_macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Gadus"
"44","ASV164","Mallotus_villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Chordata","Eukaryota",99.405,0,"species","Mallotus_villosus"
"45","ASV167","Hexagrammos_lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,0,"genus","Hexagrammos"
"46","ASV167","Hexagrammos_octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,0,"genus","Hexagrammos"
"47","ASV167","Hexagrammos_stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,0,"genus","Hexagrammos"
"48","ASV168","Hippoglossoides_elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,0,"species","Hippoglossoides_elassodon"
"49","ASV17","Oncorhynchus_nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Oncorhynchus_nerka"
"50","ASV170","Blepsias_bilobus","Blepsias","Agonidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,0,"species","Blepsias_bilobus"
"51","ASV171","Atheresthes_evermanni","Atheresthes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Atheresthes"
"52","ASV171","Atheresthes_stomias","Atheresthes","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Atheresthes"
"53","ASV173","Salvelinus_alpinus","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Salvelinus"
"54","ASV173","Salvelinus_malma","Salvelinus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Salvelinus"
"55","ASV18","Stichaeus_punctatus","Stichaeus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Stichaeus_punctatus"
"56","ASV181","Gadus_chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Gadus"
"57","ASV181","Gadus_macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Gadus"
"58","ASV19","Anoplarchus_insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Anoplarchus"
"59","ASV19","Anoplarchus_purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Anoplarchus"
"60","ASV193","Oncorhynchus_nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,0,"species","Oncorhynchus_nerka"
"61","ASV195","Enophrys_bison","Enophrys","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Enophrys_bison"
"62","ASV2","Clupea_pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Clupea_pallasii"
"63","ASV204","Oncorhynchus_tshawytscha","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,0,"species","Oncorhynchus_tshawytscha"
"64","ASV21","Aptocyclus_ventricosus","Aptocyclus","Cyclopteridae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Aptocyclus_ventricosus"
"65","ASV218","Gadus_chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",97.059,0,"species","Gadus_chalcogrammus"
"66","ASV219","Hippoglossus_stenolepis","Hippoglossus","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Hippoglossus_stenolepis"
"67","ASV22","Clupea_pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Clupea_pallasii"
"68","ASV221","Hexagrammos_lagocephalus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,0,"genus","Hexagrammos"
"69","ASV221","Hexagrammos_octogrammus","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,0,"genus","Hexagrammos"
"70","ASV221","Hexagrammos_stelleri","Hexagrammos","Hexagrammidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.412,0,"genus","Hexagrammos"
"71","ASV23","Clupea_pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,0,"species","Clupea_pallasii"
"72","ASV24","Gadus_chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.412,0,"species","Gadus_chalcogrammus"
"73","ASV245","Clupea_pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",97.674,0,"species","Clupea_pallasii"
"74","ASV248","Oncorhynchus_nerka","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.408,0,"species","Oncorhynchus_nerka"
"75","ASV25","Gadus_chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Gadus_chalcogrammus"
"76","ASV253","Gadus_chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Gadus"
"77","ASV253","Gadus_macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Gadus"
"78","ASV259","Gadus_chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Gadus"
"79","ASV259","Gadus_macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Gadus"
"80","ASV26","Zaprora_silenus","Zaprora","Zaproridae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Zaprora_silenus"
"81","ASV260","Artedius_lateralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.415,0,"species","Artedius_lateralis"
"82","ASV28","Sebastes_ciliatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"83","ASV28","Sebastes_crameri","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"84","ASV28","Sebastes_polyspinis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"85","ASV28","Sebastes_reedi","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"86","ASV28","Sebastes_variabilis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"87","ASV29","Sebastes_babcocki","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Sebastes_babcocki"
"88","ASV291","Lepidopsetta_bilineata","Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Lepidopsetta"
"89","ASV291","Lepidopsetta_polyxystra","Lepidopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Lepidopsetta"
"90","ASV295","Oncorhynchus_kisutch","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",99.412,0,"species","Oncorhynchus_kisutch"
"91","ASV3","Oncorhynchus_keta","Oncorhynchus","Salmonidae","Salmoniformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Oncorhynchus_keta"
"92","ASV303","Pholis_laeta","Pholis","Pholidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"species","Pholis_laeta"
"93","ASV31","Bathymaster_caeruleofasciatus","Bathymaster","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Bathymaster_caeruleofasciatus"
"94","ASV32","Glyptocephalus_zachirus","Glyptocephalus","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Glyptocephalus_zachirus"
"95","ASV321","Ronquilus_jordani","Ronquilus","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota",98.817,0,"species","Ronquilus_jordani"
"96","ASV325","Platichthys_stellatus","Platichthys","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,0,"species","Platichthys_stellatus"
"97","ASV326","Microgadus_proximus","Microgadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Microgadus_proximus"
"98","ASV327","Stenobrachius_leucopsarus","Stenobrachius","Myctophidae","Myctophiformes","Actinopteri","Chordata","Eukaryota",97.674,0,"species","Stenobrachius_leucopsarus"
"99","ASV334","Gasterosteus_aculeatus","Gasterosteus","Gasterosteidae","Perciformes","Actinopteri","Chordata","Eukaryota",98.225,0,"species","Gasterosteus_aculeatus"
"100","ASV35","Leptocottus_armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.633,0,"species","Leptocottus_armatus"
"101","ASV354","Leptocottus_armatus","Leptocottus","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",97.041,0,"species","Leptocottus_armatus"
"102","ASV36","Poroclinus_rothrocki","Poroclinus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Poroclinus_rothrocki"
"103","ASV375","Ronquilus_jordani","Ronquilus","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,0,"species","Ronquilus_jordani"
"104","ASV379","Gadus_chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.824,0,"species","Gadus_chalcogrammus"
"105","ASV38","Thaleichthys_pacificus","Thaleichthys","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Thaleichthys_pacificus"
"106","ASV39","Ammodytes_personatus","Ammodytes","Ammodytidae","Uranoscopiformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Ammodytes_personatus"
"107","ASV4","Sebastes_borealis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"108","ASV4","Sebastes_saxicola","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"109","ASV41","Anoplarchus_purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Anoplarchus_purpurescens"
"110","ASV410","Gadus_macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Gadus_macrocephalus"
"111","ASV411","Hippoglossus_stenolepis","Hippoglossus","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,0,"species","Hippoglossus_stenolepis"
"112","ASV419","Stenobrachius_leucopsarus","Stenobrachius","Myctophidae","Myctophiformes","Actinopteri","Chordata","Eukaryota",99.419,0,"species","Stenobrachius_leucopsarus"
"113","ASV424","Xiphister_atropurpureus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Xiphister"
"114","ASV424","Xiphister_mucosus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Xiphister"
"115","ASV43","Leuroglossus_schmidti","Leuroglossus","Bathylagidae","Argentiniformes","Actinopteri","Chordata","Eukaryota",99.408,0,"species","Leuroglossus_schmidti"
"116","ASV45","Mallotus_villosus","Mallotus","Salangidae","Osmeriformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Mallotus_villosus"
"117","ASV451","Gadus_chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Gadus_chalcogrammus"
"118","ASV452","Ronquilus_jordani","Ronquilus","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,0,"species","Ronquilus_jordani"
"119","ASV457","Artedius_fenestralis","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.419,0,"species","Artedius_fenestralis"
"120","ASV46","Clupea_pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,0,"species","Clupea_pallasii"
"121","ASV461","Gadus_chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",98.824,0,"species","Gadus_chalcogrammus"
"122","ASV462","Anoplarchus_insignis","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Anoplarchus"
"123","ASV462","Anoplarchus_purpurescens","Anoplarchus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Anoplarchus"
"124","ASV47","Citharichthys_stigmaeus","Citharichthys","Cyclopsettidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Citharichthys_stigmaeus"
"125","ASV472","Hippoglossoides_elassodon","Hippoglossoides","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",99.408,0,"species","Hippoglossoides_elassodon"
"126","ASV478","Sebastes_aleutianus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"127","ASV478","Sebastes_alutus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"128","ASV478","Sebastes_babcocki","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"129","ASV478","Sebastes_brevispinis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"130","ASV478","Sebastes_elongatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"131","ASV478","Sebastes_emphaeus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"132","ASV478","Sebastes_flavidus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"133","ASV478","Sebastes_helvomaculatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"134","ASV478","Sebastes_melanops","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"135","ASV478","Sebastes_miniatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"136","ASV478","Sebastes_pinniger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"137","ASV478","Sebastes_proriger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"138","ASV478","Sebastes_rosaceus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"139","ASV478","Sebastes_ruberrimus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"140","ASV478","Sebastes_variegatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"141","ASV478","Sebastes_wilsoni","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"142","ASV478","Sebastes_zacentrus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.405,0,"genus","Sebastes"
"143","ASV48","Clupea_pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,0,"species","Clupea_pallasii"
"144","ASV49","Bathymaster_leurolepis","Bathymaster","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Bathymaster"
"145","ASV49","Bathymaster_signatus","Bathymaster","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Bathymaster"
"146","ASV495","Cymatogaster_aggregata","Cymatogaster","Embiotocidae","order","Actinopteri","Chordata","Eukaryota",99.405,0,"species","Cymatogaster_aggregata"
"147","ASV498","Stenobrachius_leucopsarus","Stenobrachius","Myctophidae","Myctophiformes","Actinopteri","Chordata","Eukaryota",99.419,0,"species","Stenobrachius_leucopsarus"
"148","ASV499","Ronquilus_jordani","Ronquilus","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,0,"species","Ronquilus_jordani"
"149","ASV5","Clupea_pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,0,"species","Clupea_pallasii"
"150","ASV52","Platichthys_stellatus","Platichthys","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Platichthys_stellatus"
"151","ASV539","Thaleichthys_pacificus","Thaleichthys","Osmeridae","Osmeriformes","Actinopteri","Chordata","Eukaryota",99.405,0,"species","Thaleichthys_pacificus"
"152","ASV54","Artedius_harringtoni","Artedius","Cottidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"species","Artedius_harringtoni"
"153","ASV550","Clupea_pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,0,"species","Clupea_pallasii"
"154","ASV56","Clupea_pallasii","Clupea","Clupeidae","Clupeiformes","Actinopteri","Chordata","Eukaryota",99.419,0,"species","Clupea_pallasii"
"155","ASV57","Gadus_chalcogrammus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.412,0,"genus","Gadus"
"156","ASV57","Gadus_macrocephalus","Gadus","Gadidae","Gadiformes","Actinopteri","Chordata","Eukaryota",99.412,0,"genus","Gadus"
"157","ASV574","Bathymaster_leurolepis","Bathymaster","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,0,"genus","Bathymaster"
"158","ASV574","Bathymaster_signatus","Bathymaster","Bathymasteridae","Perciformes","Actinopteri","Chordata","Eukaryota",98.81,0,"genus","Bathymaster"
"159","ASV59","Xiphister_atropurpureus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Xiphister"
"160","ASV59","Xiphister_mucosus","Xiphister","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,0,"genus","Xiphister"
"161","ASV591","Stichaeus_punctatus","Stichaeus","Stichaeidae","Perciformes","Actinopteri","Chordata","Eukaryota",99.408,0,"species","Stichaeus_punctatus"
"162","ASV592","Isopsetta_isolepis","Isopsetta","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,0,"family","Pleuronectidae"
"163","ASV592","Parophrys_vetulus","Parophrys","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,0,"family","Pleuronectidae"
"164","ASV592","Psettichthys_melanostictus","Psettichthys","Pleuronectidae","Pleuronectiformes","Actinopteri","Chordata","Eukaryota",100,0,"family","Pleuronectidae"
"165","ASV6","Sebastes_aleutianus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"166","ASV6","Sebastes_alutus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"167","ASV6","Sebastes_babcocki","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"168","ASV6","Sebastes_brevispinis","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"169","ASV6","Sebastes_elongatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"170","ASV6","Sebastes_emphaeus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"171","ASV6","Sebastes_flavidus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"172","ASV6","Sebastes_helvomaculatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"173","ASV6","Sebastes_melanops","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"174","ASV6","Sebastes_miniatus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"175","ASV6","Sebastes_pinniger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"176","ASV6","Sebastes_proriger","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
"177","ASV6","Sebastes_rosaceus","Sebastes","Sebastidae","Perciformes","Actinopteri","Chordata","Eukaryota",100,0,"genus","Sebastes"
